replicate,n,folds,design,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
52,5000,5,stress,seqmar,0.2558505160746848,cc,0.20798753419893082,0.011706764552823365,0.18504269729990688,0.23093237109795475,0
52,5000,5,stress,seqmar,0.2558505160746848,seq,0.25928654982456234,0.020188494092467327,0.21971782850122673,0.29885527114789795,1
53,5000,5,stress,seqmar,0.2558505160746848,full,0.26750685638494076,0.006864780200938102,0.25405213442931845,0.28096157834056307,1
53,5000,5,stress,seqmar,0.2558505160746848,cc,0.2357015675702867,0.01387880309569086,0.2084996133542096,0.2629035217863638,1
53,5000,5,stress,seqmar,0.2558505160746848,seq,0.2749904552170312,0.01307655306744061,0.24936088216292082,0.30062002827114154,1
54,5000,5,stress,seqmar,0.2558505160746848,full,0.2546477409810518,0.006509824590775134,0.24188871923745936,0.26740676272464425,1
54,5000,5,stress,seqmar,0.2558505160746848,cc,0.2148129706814359,0.01134762848883618,0.19257202753337632,0.23705391382949548,0
54,5000,5,stress,seqmar,0.2558505160746848,seq,0.2600279067012773,0.011263809710573166,0.23795124533984136,0.2821045680627132,1
55,5000,5,stress,seqmar,0.2558505160746848,full,0.2518296798323467,0.0068558649688244275,0.23839243141058103,0.2652669282541124,1
55,5000,5,stress,seqmar,0.2558505160746848,cc,0.21742849814081824,0.01173244106806453,0.19443333619667313,0.24042366008496335,0
55,5000,5,stress,seqmar,0.2558505160746848,seq,0.2589286762806529,0.013475265222487378,0.23251764176245254,0.2853397107988533,1
56,5000,5,stress,seqmar,0.2558505160746848,full,0.25280757105395785,0.006600757507481969,0.2398703240686108,0.2657448180393049,1
56,5000,5,stress,seqmar,0.2558505160746848,cc,0.2171883220944589,0.013598066704561452,0.1905366010941452,0.2438400430947726,0
56,5000,5,stress,seqmar,0.2558505160746848,seq,0.2443448142371907,0.01313698472756041,0.21859679730571957,0.27009283116866184,1
57,5000,5,stress,seqmar,0.2558505160746848,full,0.24734507877924836,0.0063314921578387345,0.23493558218148664,0.2597545753770101,1
57,5000,5,stress,seqmar,0.2558505160746848,cc,0.22897624904950872,0.01052975991107657,0.20833829885794497,0.24961419924107248,0
57,5000,5,stress,seqmar,0.2558505160746848,seq,0.2725794976905646,0.01194393073669627,0.24916982361279896,0.2959891717683303,1
58,5000,5,stress,seqmar,0.2558505160746848,full,0.25406371821466156,0.006263842166785855,0.24178681316291795,0.2663406232664052,1
58,5000,5,stress,seqmar,0.2558505160746848,cc,0.20516073636479024,0.01543164384196467,0.17491527021229017,0.2354062025172903,0
58,5000,5,stress,seqmar,0.2558505160746848,seq,0.24903350465345797,0.015234641358042282,0.21917415627431072,0.27889285303260525,1
