replicate,n,folds,design,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
53,2500,5,bounded,ccmar,0.15,cc,0.14057494985328917,0.008660188155427432,0.12360129296931104,0.15754860673726728,1
53,2500,5,bounded,ccmar,0.15,seq,0.140310728216977,0.008047792970281978,0.12453734384018969,0.15608411259376428,1
54,2500,5,bounded,ccmar,0.15,full,0.14883934671288424,0.00663567265466449,0.13583366729654456,0.1618450261292239,1
54,2500,5,bounded,ccmar,0.15,cc,0.15073165150649961,0.009208699725587322,0.13268293169990458,0.16878037131309465,1
54,2500,5,bounded,ccmar,0.15,seq,0.14682036571667934,0.008721210280745921,0.12972710766481688,0.1639136237685418,1
55,2500,5,bounded,ccmar,0.15,full,0.15016075312981303,0.006664066134398052,0.1370994235157998,0.16322208274382627,1
55,2500,5,bounded,ccmar,0.15,cc,0.14847013466328168,0.008932979335530089,0.13096181689100217,0.1659784524355612,1
55,2500,5,bounded,ccmar,0.15,seq,0.1499193262834377,0.008442027942401415,0.13337325555985016,0.16646539700702526,1
56,2500,5,bounded,ccmar,0.15,full,0.151533536245036,0.006535697907673253,0.13872380373216261,0.16434326875790936,1
56,2500,5,bounded,ccmar,0.15,cc,0.14318523788144738,0.008987689588763705,0.12556968998324491,0.16080078577964985,1
56,2500,5,bounded,ccmar,0.15,seq,0.14444431389664397,0.00817459172142227,0.12842240853433703,0.1604662192589509,1
57,2500,5,bounded,ccmar,0.15,full,0.15781861994137739,0.006723518619006873,0.14464076559873942,0.17099647428401535,1
57,2500,5,bounded,ccmar,0.15,cc,0.16169686934008312,0.008871925354660182,0.14430821517142142,0.17908552350874482,1
57,2500,5,bounded,ccmar,0.15,seq,0.15685409464229086,0.008196017137865146,0.14079019623540212,0.1729179930491796,1
58,2500,5,bounded,ccmar,0.15,full,0.15963520016259886,0.006457281862087632,0.14697916027488336,0.17229124005031435,1
58,2500,5,bounded,ccmar,0.15,cc,0.16650707826166025,0.008905063851081802,0.14905347383351036,0.18396068268981014,1
58,2500,5,bounded,ccmar,0.15,seq,0.16527729796481863,0.008436623698883294,0.14874181936389028,0.181812776565747,1
59,2500,5,bounded,ccmar,0.15,full,0.1439056729903033,0.006910648790276603,0.13036105025155587,0.15745029572905073,1
59,2500,5,bounded,ccmar,0.15,cc,0.15013338813463434,0.009975265767089035,0.1305822264949245,0.16968454977434416,1
59,2500,5,bounded,ccmar,0.15,seq,0.14653382207094276,0.009607944506596617,0.12770259687255392,0.1653650472693316,1
60,2500,5,bounded,ccmar,0.15,full,0.14813172037835415,0.006583236956629554,0.13522881304166715,0.16103462771504115,1
60,2500,5,bounded,ccmar,0.15,cc,0.1511216004459505,0.008938779739307371,0.13360191409117173,0.16864128680072926,1
60,2500,5,bounded,ccmar,0.15,seq,0.15148670253944937,0.007960562361257797,0.13588428701469896,0.1670891180641998,1
61,2500,5,bounded,ccmar,0.15,full,0.15272957315149827,0.006519434010936985,0.13995171729047626,0.16550742901252027,1
61,2500,5,bounded,ccmar,0.15,cc,0.1537388138970602,0.008332752170217153,0.13740691975133662,0.1700707080427838,1
61,2500,5,bounded,ccmar,0.15,seq,0.15531929435426017,0.0077325047506139775,0.1401638635327719,0.17047472517574844,1
62,2500,5,bounded,ccmar,0.15,full,0.14791741140493575,0.0066437250936959725,0.13489594949810665,0.16093887331176485,1
62,2500,5,bounded,ccmar,0.15,cc,0.1374172618622981,0.011641034998369658,0.1146012525227233,0.16023327120187292,1
62,2500,5,bounded,ccmar,0.15,seq,0.13839164760381453,0.011197039581946035,0.11644585328973088,0.16033744191789817,1
63,2500,5,bounded,ccmar,0.15,full,0.14820269680108047,0.0065989369582459025,0.13526901802666821,0.16113637557549274,1
63,2500,5,bounded,ccmar,0.15,cc,0.14085847963840986,0.009438102929582151,0.12236013781404687,0.15935682146277286,1
63,2500,5,bounded,ccmar,0.15,seq,0.14244596127276826,0.00857074033375753,0.1256476188977587,0.15924430364777784,1
64,2500,5,bounded,ccmar,0.15,full,0.15284252130815737,0.006675946841633501,0.13975790593585177,0.16592713668046297,1
64,2500,5,bounded,ccmar,0.15,cc,0.15523418570332975,0.008891999996856394,0.13780618595896094,0.17266218544769857,1
64,2500,5,bounded,ccmar,0.15,seq,0.16013592792214904,0.00852137886545903,0.14343433224722854,0.17683752359706953,1
65,2500,5,bounded,ccmar,0.15,full,0.15255086660100595,0.006700598023058926,0.13941793580093018,0.16568379740108172,1
65,2500,5,bounded,ccmar,0.15,cc,0.15278897858689497,0.00990947339106834,0.13336676763464303,0.1722111895391469,1
