replicate,n,folds,design,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
1,10000,5,stress,ccmar,0.2558505160746848,full,0.255762539935074,0.004752991235097829,0.2464468482954477,0.2650782315747003,1
1,10000,5,stress,ccmar,0.2558505160746848,cc,0.25540359911807964,0.008692612931324116,0.23836639084113723,0.2724408073950221,1
1,10000,5,stress,ccmar,0.2558505160746848,seq,0.2531857207650501,0.008728137762416628,0.23607888509860947,0.2702925564314907,1
2,10000,5,stress,ccmar,0.2558505160746848,full,0.2618324343138239,0.004886668024530166,0.2522547409813413,0.2714101276463065,1
2,10000,5,stress,ccmar,0.2558505160746848,cc,0.27859131870143655,0.009760371133041684,0.25946134280493044,0.29772129459794267,0
2,10000,5,stress,ccmar,0.2558505160746848,seq,0.27668089129836415,0.009421286022258484,0.2582155100066869,0.2951462725900414,0
3,10000,5,stress,ccmar,0.2558505160746848,full,0.25583994347413713,0.004634216900006355,0.24675704525357783,0.26492284169469643,1
3,10000,5,stress,ccmar,0.2558505160746848,cc,0.2425390971919597,0.00960043740389366,0.22372258564449693,0.2613556087394225,1
3,10000,5,stress,ccmar,0.2558505160746848,seq,0.2426359166253341,0.010777862254034867,0.22151169477709207,0.2637601384735761,1
4,10000,5,stress,ccmar,0.2558505160746848,full,0.2609857637201332,0.00495971171129316,0.2512649073922971,0.2707066200479693,1
4,10000,5,stress,ccmar,0.2558505160746848,cc,0.2529796819192368,0.008911132133696932,0.23551418387571327,0.27044517996276035,1
4,10000,5,stress,ccmar,0.2558505160746848,seq,0.24927458828848198,0.008828261641292138,0.2319715134254529,0.26657766315151105,1
5,10000,5,stress,ccmar,0.2558505160746848,full,0.2591392927723086,0.0047068966148004565,0.24991394492834623,0.268364640616271,1
5,10000,5,stress,ccmar,0.2558505160746848,cc,0.2695607045778538,0.007075798871721194,0.2556923936274311,0.2834290155282765,1
5,10000,5,stress,ccmar,0.2558505160746848,seq,0.268677469628992,0.0069701477557863375,0.2550162310607281,0.2823387081972559,1
6,10000,5,stress,ccmar,0.2558505160746848,full,0.2566747887537275,0.004804606939304234,0.24725793219282,0.26609164531463503,1
6,10000,5,stress,ccmar,0.2558505160746848,cc,0.26432535488905357,0.009509632066314274,0.24568681853285038,0.2829638912452568,1
6,10000,5,stress,ccmar,0.2558505160746848,seq,0.2652513800319787,0.009002323666287655,0.2476071498688823,0.28289561019507503,1
7,10000,5,stress,ccmar,0.2558505160746848,full,0.25091245472325563,0.0046438809440604075,0.24181061532440537,0.2600142941221059,1
7,10000,5,stress,ccmar,0.2558505160746848,cc,0.22567944428508707,0.007436960305022041,0.21110326993278986,0.2402556186373843,0
7,10000,5,stress,ccmar,0.2558505160746848,seq,0.22982373136205853,0.007244194119180235,0.21562537179144842,0.24402209093266863,0
8,10000,5,stress,ccmar,0.2558505160746848,full,0.25811437502697937,0.004552153135664741,0.2491923188289654,0.2670364312249933,1
8,10000,5,stress,ccmar,0.2558505160746848,cc,0.2758404338627443,0.007621602904386207,0.26090236666568145,0.2907785010598072,0
8,10000,5,stress,ccmar,0.2558505160746848,seq,0.27535230546112915,0.007550125857973841,0.26055433070075584,0.29015028022150247,0
9,10000,5,stress,ccmar,0.2558505160746848,full,0.256389371411742,0.00484882541466922,0.24688584823166784,0.2658928945918162,1
9,10000,5,stress,ccmar,0.2558505160746848,cc,0.2633634379861199,0.01032881880961478,0.24311932511643505,0.28360755085580475,1
9,10000,5,stress,ccmar,0.2558505160746848,seq,0.2614179472504898,0.009959353321755434,0.2418979734305398,0.2809379210704398,1
10,10000,5,stress,ccmar,0.2558505160746848,full,0.2517887539967143,0.004520368150401391,0.24292899522506564,0.260648512768363,1
10,10000,5,stress,ccmar,0.2558505160746848,cc,0.23045671043149032,0.008234752605037277,0.21431689190401987,0.24659652895896078,0
10,10000,5,stress,ccmar,0.2558505160746848,seq,0.2330934954264034,0.00777901715471698,0.21784690196803888,0.2483400888847679,0
11,10000,5,stress,ccmar,0.2558505160746848,full,0.2565319260196293,0.004475184476172165,0.24776072562215912,0.2653031264170995,1
11,10000,5,stress,ccmar,0.2558505160746848,cc,0.26699005611908594,0.008046678768339286,0.2512188555379778,0.2827612567001941,1
11,10000,5,stress,ccmar,0.2558505160746848,seq,0.26831817203322755,0.007775897273611106,0.25307769342946657,0.28355865063698854,1
12,10000,5,stress,ccmar,0.2558505160746848,full,0.24573597932771746,0.004822884505346436,0.23628329939564216,0.2551886592597927,0
12,10000,5,stress,ccmar,0.2558505160746848,cc,0.2478323908136037,0.008592981767285906,0.23099045602991397,0.2646743255972934,1
12,10000,5,stress,ccmar,0.2558505160746848,seq,0.24609704732540086,0.008224685962707139,0.22997695905434273,0.262217135596459,1
13,10000,5,stress,ccmar,0.2558505160746848,full,0.24842461231731644,0.004592723812529699,0.23942303905381873,0.25742618558081415,1
13,10000,5,stress,ccmar,0.2558505160746848,cc,0.24323831210665867,0.008264806743899155,0.22703958854943257,0.25943703566388476,1
13,10000,5,stress,ccmar,0.2558505160746848,seq,0.24230460365258297,0.008173731923327697,0.22628438346357538,0.25832482384159056,1
14,10000,5,stress,ccmar,0.2558505160746848,full,0.2607988032321809,0.004305437840247557,0.2523603001276198,0.26923730633674203,1
14,10000,5,stress,ccmar,0.2558505160746848,cc,0.24771956184189745,0.008252320351591083,0.23154531116389201,0.2638938125199029,1
14,10000,5,stress,ccmar,0.2558505160746848,seq,0.24949995333251046,0.007655506742769736,0.23449543583327823,0.26450447083174267,1
15,10000,5,stress,ccmar,0.2558505160746848,full,0.26029759686158516,0.005045538572188613,0.25040852297748784,0.2701866707456825,1
15,10000,5,stress,ccmar,0.2558505160746848,cc,0.23154247712801088,0.013912833578600525,0.20427382439105435,0.2588111298649674,1
15,10000,5,stress,ccmar,0.2558505160746848,seq,0.23378396537726132,0.01511602852531469,0.20415709387836442,0.2634108368761582,1
16,10000,5,stress,ccmar,0.2558505160746848,full,0.263382495704002,0.005232832950094785,0.25312633158470177,0.27363865982330227,1
16,10000,5,stress,ccmar,0.2558505160746848,cc,0.2639792129575358,0.010049903050239768,0.2442817649309466,0.283676660984125,1
16,10000,5,stress,ccmar,0.2558505160746848,seq,0.26447304019109286,0.010434187733952658,0.24402240802461606,0.28492367235756966,1
17,10000,5,stress,ccmar,0.2558505160746848,full,0.25458560975786515,0.005221639634822136,0.24435138413336688,0.2648198353823634,1
17,10000,5,stress,ccmar,0.2558505160746848,cc,0.24621022241540685,0.010136004748021694,0.22634401816215735,0.2660764266686564,1
17,10000,5,stress,ccmar,0.2558505160746848,seq,0.2505401189711578,0.009660265377022541,0.23160634675109437,0.2694738911912212,1
18,10000,5,stress,ccmar,0.2558505160746848,full,0.2571541676951915,0.004831152765805239,0.24768528227040215,0.26662305311998086,1
18,10000,5,stress,ccmar,0.2558505160746848,cc,0.22840836498382106,0.008617632937950355,0.21151811479345226,0.24529861517418985,0
18,10000,5,stress,ccmar,0.2558505160746848,seq,0.22931143342874266,0.008645904132501148,0.2123657727152544,0.24625709414223093,0
19,10000,5,stress,ccmar,0.2558505160746848,full,0.2569983003576237,0.004725190273072267,0.24773709760230309,0.26625950311294433,1
19,10000,5,stress,ccmar,0.2558505160746848,cc,0.25540381698006115,0.0077143062462609316,0.24028405457167734,0.27052357938844496,1
19,10000,5,stress,ccmar,0.2558505160746848,seq,0.25302372539181134,0.007712017676424005,0.237908448497884,0.26813900228573867,1
20,10000,5,stress,ccmar,0.2558505160746848,full,0.26288119224468487,0.00461460576829041,0.25383673113598487,0.27192565335338487,1
20,10000,5,stress,ccmar,0.2558505160746848,cc,0.2622750610881491,0.007207832753241271,0.248147968485208,0.27640215369109017,1
20,10000,5,stress,ccmar,0.2558505160746848,seq,0.2611055791235122,0.007041711975454609,0.24730407726211676,0.2749070809849076,1
21,10000,5,stress,ccmar,0.2558505160746848,full,0.25763105692510446,0.004721183060976859,0.24837770816116925,0.26688440568903965,1
21,10000,5,stress,ccmar,0.2558505160746848,cc,0.255021299273384,0.007305000084785505,0.2407037622001424,0.26933883634662564,1
21,10000,5,stress,ccmar,0.2558505160746848,seq,0.2541124305822845,0.007566751303926053,0.23928187054661795,0.26894299061795107,1
22,10000,5,stress,ccmar,0.2558505160746848,full,0.2549771526204756,0.00495928653279333,0.24525712962718615,0.26469717561376505,1
22,10000,5,stress,ccmar,0.2558505160746848,cc,0.2771963086084777,0.02277133614719841,0.23256530988011376,0.3218273073368417,1
22,10000,5,stress,ccmar,0.2558505160746848,seq,0.27731371316076864,0.02053761395344533,0.23706072948362852,0.3175666968379088,1
23,10000,5,stress,ccmar,0.2558505160746848,full,0.24952316629161123,0.005126322677174039,0.23947575847121916,0.2595705741120033,1
23,10000,5,stress,ccmar,0.2558505160746848,cc,0.2503245230013827,0.007022355748110658,0.23656095864845797,0.2640880873543074,1
23,10000,5,stress,ccmar,0.2558505160746848,seq,0.24886367746539245,0.0068583175618175864,0.23542162204969141,0.2623057328810935,1
24,10000,5,stress,ccmar,0.2558505160746848,full,0.26475269571984206,0.004912787277543073,0.25512380959215103,0.2743815818475331,1
24,10000,5,stress,ccmar,0.2558505160746848,cc,0.2578122700825239,0.010456566620236077,0.23731777610491747,0.27830676406013033,1
24,10000,5,stress,ccmar,0.2558505160746848,seq,0.25959917431506724,0.009905727835010895,0.24018430451778996,0.27901404411234454,1
25,10000,5,stress,ccmar,0.2558505160746848,full,0.2592396921577045,0.004699107496754315,0.25002961070458385,0.2684497736108251,1
25,10000,5,stress,ccmar,0.2558505160746848,cc,0.25625234257585827,0.009387474795519633,0.2378532300708623,0.27465145508085426,1
25,10000,5,stress,ccmar,0.2558505160746848,seq,0.2585285952998416,0.009410978393207032,0.2400834165898712,0.27697377400981205,1
26,10000,5,stress,ccmar,0.2558505160746848,full,0.25324645135397933,0.004796581171706127,0.2438453250085124,0.26264757769944624,1
26,10000,5,stress,ccmar,0.2558505160746848,cc,0.2557138822450343,0.008026298631945879,0.23998262599725725,0.2714451384928113,1
26,10000,5,stress,ccmar,0.2558505160746848,seq,0.2558335694102775,0.008570012226814926,0.23903665409865235,0.27263048472190266,1
27,10000,5,stress,ccmar,0.2558505160746848,full,0.25436936240644675,0.004620818584143935,0.24531272440243126,0.2634260004104622,1
27,10000,5,stress,ccmar,0.2558505160746848,cc,0.2529670840475701,0.00782568375404144,0.2376290257352487,0.26830514235989156,1
27,10000,5,stress,ccmar,0.2558505160746848,seq,0.25376815846094714,0.007654265449598282,0.2387660738516252,0.26877024307026903,1
28,10000,5,stress,ccmar,0.2558505160746848,full,0.262522755638348,0.004447068671758173,0.25380666120492557,0.2712388500717704,1
28,10000,5,stress,ccmar,0.2558505160746848,cc,0.27095594562662617,0.01684040645260034,0.23794935549451357,0.30396253575873877,1
28,10000,5,stress,ccmar,0.2558505160746848,seq,0.27477048805455506,0.017809805358221294,0.23986391098077287,0.30967706512833726,1
29,10000,5,stress,ccmar,0.2558505160746848,full,0.25740984125361915,0.004536461180877524,0.24851854072183516,0.26630114178540315,1
29,10000,5,stress,ccmar,0.2558505160746848,cc,0.26230539836654254,0.008866448151858391,0.24492747931810838,0.2796833174149767,1
29,10000,5,stress,ccmar,0.2558505160746848,seq,0.26238227182337426,0.008703429612081526,0.24532386324171507,0.27944068040503345,1
30,10000,5,stress,ccmar,0.2558505160746848,full,0.26060316405984124,0.004812418645836579,0.2511709968354725,0.27003533128421,1
30,10000,5,stress,ccmar,0.2558505160746848,cc,0.25886904498730856,0.009242201091732221,0.24075466370963663,0.27698342626498046,1
30,10000,5,stress,ccmar,0.2558505160746848,seq,0.2635822901170005,0.009241123814925213,0.24547002026307171,0.28169455997092935,1
31,10000,5,stress,ccmar,0.2558505160746848,full,0.2545478878107907,0.004698458873297931,0.2453390776362841,0.2637566979852973,1
31,10000,5,stress,ccmar,0.2558505160746848,cc,0.24615419417562578,0.010017009106338286,0.226521217094393,0.2657871712568586,1
31,10000,5,stress,ccmar,0.2558505160746848,seq,0.24258119634749514,0.009861393054586056,0.22325322112311305,0.26190917157187726,1
32,10000,5,stress,ccmar,0.2558505160746848,full,0.2590295849367363,0.0047043421606756345,0.2498092437308587,0.26824992614261384,1
