replicate,n,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
30,2500,ccmar,0.2558505160746848,cc_ccproj,0.24660125309282802,0.01327512911651122,0.220582478134347,0.272620028051309,1
30,2500,ccmar,0.2558505160746848,seq,0.24680691701332674,0.013136455267035997,0.2210599378054147,0.2725538962212388,1
31,2500,ccmar,0.2558505160746848,full,0.25024251371383693,0.009586414612420864,0.23145348633262353,0.26903154109505034,1
31,2500,ccmar,0.2558505160746848,cc,0.256369591253996,0.009120848082821202,0.23849305750320524,0.27424612500478673,1
31,2500,ccmar,0.2558505160746848,cc_ccproj,0.256369591253996,0.009120848082821204,0.23849305750320524,0.27424612500478673,1
31,2500,ccmar,0.2558505160746848,seq,0.2555600022424845,0.009215878994830439,0.23749721132673762,0.27362279315823135,1
32,2500,ccmar,0.2558505160746848,full,0.26846948256930536,0.00990881874407395,0.24904855470158502,0.28789041043702573,1
32,2500,ccmar,0.2558505160746848,cc,0.2658230685926424,0.0127416956143934,0.24084980408645934,0.2907963330988254,1
32,2500,ccmar,0.2558505160746848,cc_ccproj,0.2658230685926424,0.012741695614393398,0.24084980408645937,0.2907963330988254,1
32,2500,ccmar,0.2558505160746848,seq,0.2657298651911904,0.01255931926787367,0.24111405175581804,0.29034567862656274,1
33,2500,ccmar,0.2558505160746848,full,0.2532021733360185,0.0092764516566323,0.23502066218469228,0.27138368448734473,1
33,2500,ccmar,0.2558505160746848,cc,0.2509745861018476,0.010542351739287484,0.23031195638049093,0.27163721582320427,1
33,2500,ccmar,0.2558505160746848,cc_ccproj,0.2509745861018476,0.010542351739287484,0.23031195638049093,0.27163721582320427,1
33,2500,ccmar,0.2558505160746848,seq,0.25142478590792006,0.01043889808161672,0.23096492162966703,0.2718846501861731,1
34,2500,ccmar,0.2558505160746848,full,0.27048040680697905,0.00923721207444758,0.2523758038235033,0.2885850097904548,1
34,2500,ccmar,0.2558505160746848,cc,0.2635050828417883,0.010381094261275217,0.24315851196957344,0.28385165371400317,1
34,2500,ccmar,0.2558505160746848,cc_ccproj,0.26350508284178825,0.010381094261275214,0.2431585119695734,0.2838516537140031,1
34,2500,ccmar,0.2558505160746848,seq,0.262935908365503,0.010262791072485067,0.24282120748257308,0.28305060924843295,1
35,2500,ccmar,0.2558505160746848,full,0.2563802182253122,0.009552570264434637,0.23765752454723205,0.27510291190339237,1
35,2500,ccmar,0.2558505160746848,cc,0.25068403463546396,0.011722812379469524,0.2277077445741834,0.2736603246967445,1
35,2500,ccmar,0.2558505160746848,cc_ccproj,0.25068403463546396,0.011722812379469528,0.22770774457418338,0.2736603246967445,1
35,2500,ccmar,0.2558505160746848,seq,0.2508251940277343,0.011570339850448606,0.22814774463196646,0.2735026434235021,1
36,2500,ccmar,0.2558505160746848,full,0.24121508227827307,0.010213430593515427,0.2211971261563833,0.2612330384001629,1
36,2500,ccmar,0.2558505160746848,cc,0.2342533581916707,0.010987152777092384,0.2127189344559304,0.25578778192741103,0
36,2500,ccmar,0.2558505160746848,cc_ccproj,0.23425335819167076,0.01098715277709238,0.21271893445593046,0.2557877819274111,0
36,2500,ccmar,0.2558505160746848,seq,0.23225209898123333,0.010838121215280255,0.21100977173920454,0.2534944262232621,0
37,2500,ccmar,0.2558505160746848,full,0.25238017309234995,0.009871061582321485,0.2330332479018229,0.271727098282877,1
37,2500,ccmar,0.2558505160746848,cc,0.2514211451500497,0.012410402345032823,0.22709720352013396,0.27574508677996545,1
37,2500,ccmar,0.2558505160746848,cc_ccproj,0.25142114515004976,0.012410402345032824,0.227097203520134,0.2757450867799655,1
37,2500,ccmar,0.2558505160746848,seq,0.24957198996876787,0.012320882976916126,0.22542350307627962,0.2737204768612561,1
38,2500,ccmar,0.2558505160746848,full,0.25309711025990833,0.011359500306700023,0.2308328987764046,0.2753613217434121,1
38,2500,ccmar,0.2558505160746848,cc,0.2534769552974593,0.015812739819590506,0.2224845547541595,0.28446935584075905,1
