replicate,n,folds,design,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
1,20000,5,stress,seqmar,0.2558505160746848,full,0.2621467890356112,0.003435281115057897,0.25541376177332714,0.2688798162978953,1
1,20000,5,stress,seqmar,0.2558505160746848,cc,0.2221923723883596,0.00662605418153728,0.2092055448329355,0.2351791999437837,0
1,20000,5,stress,seqmar,0.2558505160746848,seq,0.2606536970132968,0.00589137360777777,0.2491068169225826,0.2722005771040111,1
2,20000,5,stress,seqmar,0.2558505160746848,full,0.2565477676947952,0.003446933699339019,0.24979190178699331,0.2633036336025971,1
2,20000,5,stress,seqmar,0.2558505160746848,cc,0.21984712928659636,0.005394497905823672,0.20927410767650523,0.2304201508966875,0
2,20000,5,stress,seqmar,0.2558505160746848,seq,0.2531915083745163,0.005009627115161929,0.24337281965282365,0.263010197096209,1
3,20000,5,stress,seqmar,0.2558505160746848,full,0.2536575256684953,0.0032551208097746733,0.2472776061160101,0.26003744522098055,1
3,20000,5,stress,seqmar,0.2558505160746848,cc,0.21547888968788265,0.005151284415771588,0.2053825577588479,0.2255752216169174,0
3,20000,5,stress,seqmar,0.2558505160746848,seq,0.23824011334637452,0.01178145254335991,0.21514889067582127,0.26133133601692776,1
4,20000,5,stress,seqmar,0.2558505160746848,full,0.2545862750940059,0.0035753214759329313,0.24757877376802476,0.26159377641998705,1
4,20000,5,stress,seqmar,0.2558505160746848,cc,0.23342183696413094,0.007848651591568799,0.2180387625174531,0.24880491141080877,0
4,20000,5,stress,seqmar,0.2558505160746848,seq,0.2864717920729244,0.019560649183169892,0.2481336241596886,0.3248099599861602,1
5,20000,5,stress,seqmar,0.2558505160746848,full,0.2575031355659092,0.0035028897473808663,0.2506375978192281,0.2643686733125903,1
5,20000,5,stress,seqmar,0.2558505160746848,cc,0.2250795083984014,0.005434390080129462,0.21442829956340592,0.2357307172333969,0
5,20000,5,stress,seqmar,0.2558505160746848,seq,0.25433177022437997,0.005261466820076921,0.2440194847511767,0.2646440556975832,1
6,20000,5,stress,seqmar,0.2558505160746848,full,0.25758665059263525,0.003747651557922894,0.25024138851250094,0.26493191267276955,1
6,20000,5,stress,seqmar,0.2558505160746848,cc,0.21977788090345776,0.0058515360622705065,0.20830908096717024,0.23124668083974528,0
6,20000,5,stress,seqmar,0.2558505160746848,seq,0.2536725359187134,0.006084867148578304,0.24174641545678902,0.26559865638063784,1
7,20000,5,stress,seqmar,0.2558505160746848,full,0.2553066937464705,0.0035582116947776364,0.24833272697533712,0.2622806605176039,1
7,20000,5,stress,seqmar,0.2558505160746848,cc,0.2351764348457498,0.0060213731941658665,0.2233747602477098,0.24697810944378978,0
7,20000,5,stress,seqmar,0.2558505160746848,seq,0.26111906156751113,0.0082271700684629,0.24499410453863793,0.27724401859638437,1
8,20000,5,stress,seqmar,0.2558505160746848,full,0.25214813332703107,0.0033389707057581344,0.24560387099831082,0.2586923956557513,1
8,20000,5,stress,seqmar,0.2558505160746848,cc,0.21469698053975786,0.005304987594253542,0.20429939591658913,0.22509456516292659,0
8,20000,5,stress,seqmar,0.2558505160746848,seq,0.2526932396771441,0.005635491735135237,0.2416478788411059,0.26373860051318226,1
9,20000,5,stress,seqmar,0.2558505160746848,full,0.255767200364268,0.003290878113966652,0.24931719778338224,0.2622172029451537,1
9,20000,5,stress,seqmar,0.2558505160746848,cc,0.22160925964996273,0.006333367863758532,0.20919608673615261,0.23402243256377284,0
9,20000,5,stress,seqmar,0.2558505160746848,seq,0.24487519956774714,0.012641677116461903,0.22009796771529766,0.2696524314201966,1
10,20000,5,stress,seqmar,0.2558505160746848,full,0.25517116053859507,0.003327973124885251,0.24864845307230277,0.26169386800488736,1
10,20000,5,stress,seqmar,0.2558505160746848,cc,0.21581978710348462,0.0055027634464028564,0.20503456893309152,0.22660500527387772,0
10,20000,5,stress,seqmar,0.2558505160746848,seq,0.2611103377736681,0.008381271007459308,0.2446833484543781,0.2775373270929581,1
11,20000,5,stress,seqmar,0.2558505160746848,full,0.2556762647201297,0.003491130966689646,0.24883377376010551,0.2625187556801539,1
11,20000,5,stress,seqmar,0.2558505160746848,cc,0.22809790652304127,0.007680610665003051,0.21304418624036106,0.24315162680572147,0
11,20000,5,stress,seqmar,0.2558505160746848,seq,0.2587505821676997,0.006030255725204408,0.24693149812873258,0.2705696662066668,1
12,20000,5,stress,seqmar,0.2558505160746848,full,0.25253496840488626,0.0034282317083812455,0.2458157577258008,0.25925417908397175,1
12,20000,5,stress,seqmar,0.2558505160746848,cc,0.22466248003663897,0.005645332845382065,0.2135978309789491,0.23572712909432883,0
12,20000,5,stress,seqmar,0.2558505160746848,seq,0.23001663059301136,0.014960585433815989,0.20069442195509749,0.25933883923092527,1
13,20000,5,stress,seqmar,0.2558505160746848,full,0.2518096832014026,0.0034133277699809486,0.24511968370480955,0.2584996826979957,1
13,20000,5,stress,seqmar,0.2558505160746848,cc,0.2131848363542792,0.0055706704602626255,0.2022665228824233,0.2241031498261351,0
13,20000,5,stress,seqmar,0.2558505160746848,seq,0.24618795670291302,0.006692133030819544,0.23307161698275583,0.2593042964230702,1
14,20000,5,stress,seqmar,0.2558505160746848,full,0.25732514887391106,0.0034130553525532755,0.250635683305665,0.2640146144421571,1
14,20000,5,stress,seqmar,0.2558505160746848,cc,0.22462966860991382,0.005831918638530136,0.21319931811762688,0.23606001910220076,0
14,20000,5,stress,seqmar,0.2558505160746848,seq,0.2625386320792537,0.005136212555257931,0.2524718404540057,0.2726054237045017,1
15,20000,5,stress,seqmar,0.2558505160746848,full,0.2554375278247851,0.0033947531519352026,0.2487839339105883,0.26209112173898197,1
15,20000,5,stress,seqmar,0.2558505160746848,cc,0.21097779958267102,0.005804517297865427,0.19960115473121504,0.222354444434127,0
15,20000,5,stress,seqmar,0.2558505160746848,seq,0.24951595443621435,0.004930108831355248,0.2398531186868952,0.25917879018553347,1
16,20000,5,stress,seqmar,0.2558505160746848,full,0.2538045980528221,0.003164543009718062,0.2476022077262467,0.26000698837939745,1
16,20000,5,stress,seqmar,0.2558505160746848,cc,0.21695995249085212,0.004808370920865302,0.20753571866164644,0.2263841863200578,0
16,20000,5,stress,seqmar,0.2558505160746848,seq,0.25547259128726246,0.00498688212185857,0.24569848193327298,0.26524670064125194,1
17,20000,5,stress,seqmar,0.2558505160746848,full,0.26036067651737577,0.0032646659060066806,0.25396204892004687,0.26675930411470467,1
17,20000,5,stress,seqmar,0.2558505160746848,cc,0.21679740825967883,0.005587975846069122,0.2058451768549036,0.22774963966445405,0
17,20000,5,stress,seqmar,0.2558505160746848,seq,0.2516838694489678,0.0052936385486213175,0.24130852854649715,0.2620592103514385,1
18,20000,5,stress,seqmar,0.2558505160746848,full,0.2608461893417045,0.0033399737849978328,0.2542999610138008,0.2673924176696082,1
18,20000,5,stress,seqmar,0.2558505160746848,cc,0.22805654195216893,0.00540515302735493,0.2174626366876256,0.23865044721671225,0
18,20000,5,stress,seqmar,0.2558505160746848,seq,0.2555697873025588,0.0054775230589002005,0.24483403938262674,0.26630553522249084,1
19,20000,5,stress,seqmar,0.2558505160746848,full,0.2554331579719694,0.003267813661733553,0.2490283608867837,0.2618379550571551,1
19,20000,5,stress,seqmar,0.2558505160746848,cc,0.2305479727417197,0.004841058062479434,0.22105967329219275,0.24003627219124665,0
19,20000,5,stress,seqmar,0.2558505160746848,seq,0.27016067099119245,0.005294335186289851,0.2597839647039812,0.2805373772784037,0
20,20000,5,stress,seqmar,0.2558505160746848,full,0.25790806693902807,0.003286318425196706,0.25146700118391213,0.264349132694144,1
20,20000,5,stress,seqmar,0.2558505160746848,cc,0.21265945614253315,0.005049574303065481,0.20276247237126585,0.22255643991380045,0
20,20000,5,stress,seqmar,0.2558505160746848,seq,0.2512334989232744,0.004692162325265524,0.24203702975613825,0.2604299680904105,1
21,20000,5,stress,seqmar,0.2558505160746848,full,0.2554542802713072,0.0035283658678739193,0.2485388102459939,0.26236975029662046,1
21,20000,5,stress,seqmar,0.2558505160746848,cc,0.2264584728069669,0.007490351220890595,0.21177765418246572,0.2411392914314681,0
21,20000,5,stress,seqmar,0.2558505160746848,seq,0.2781350005895143,0.01908405245332672,0.24073094510192067,0.3155390560771079,1
22,20000,5,stress,seqmar,0.2558505160746848,full,0.2574739280363777,0.003249192402380165,0.2511056279488714,0.26384222812388397,1
22,20000,5,stress,seqmar,0.2558505160746848,cc,0.226885669071351,0.005604554016602374,0.21590094504940105,0.23787039309330094,0
22,20000,5,stress,seqmar,0.2558505160746848,seq,0.2645659443164421,0.005573936740958272,0.2536412290520593,0.27549065958082486,1
23,20000,5,stress,seqmar,0.2558505160746848,full,0.253838874438614,0.003370906494661729,0.24723201911382486,0.2604457297634032,1
23,20000,5,stress,seqmar,0.2558505160746848,cc,0.21748163061156978,0.00516591535903058,0.20735662256068754,0.227606638662452,0
23,20000,5,stress,seqmar,0.2558505160746848,seq,0.2492816586144123,0.005420306215462344,0.2386580536469275,0.2599052635818971,1
24,20000,5,stress,seqmar,0.2558505160746848,full,0.2621736692909236,0.0033156560772948894,0.2556751027943043,0.26867223578754296,1
24,20000,5,stress,seqmar,0.2558505160746848,cc,0.23617192348437321,0.00619326498714533,0.22403334716285545,0.24831049980589098,0
24,20000,5,stress,seqmar,0.2558505160746848,seq,0.27220882589228923,0.005826950874788409,0.2607882120380198,0.2836294397465587,0
25,20000,5,stress,seqmar,0.2558505160746848,full,0.24898410213570646,0.0032565096573346102,0.24260146049202375,0.25536674377938917,0
25,20000,5,stress,seqmar,0.2558505160746848,cc,0.2102104339258868,0.005408629728170935,0.1996097144529591,0.22081115339881452,0
25,20000,5,stress,seqmar,0.2558505160746848,seq,0.24654097588753157,0.006689565387410059,0.23342966865598214,0.259652283119081,1
26,20000,5,stress,seqmar,0.2558505160746848,full,0.25793016312896816,0.00321319943525072,0.25163240796073233,0.264227918297204,1
26,20000,5,stress,seqmar,0.2558505160746848,cc,0.2213349049359993,0.005185778843393202,0.21117096517115885,0.23149884470083976,0
26,20000,5,stress,seqmar,0.2558505160746848,seq,0.25334147933677476,0.005815915301650097,0.24194249480840516,0.2647404638651443,1
27,20000,5,stress,seqmar,0.2558505160746848,full,0.2540064127107428,0.0034671324038332424,0.24721095806959786,0.26080186735188776,1
27,20000,5,stress,seqmar,0.2558505160746848,cc,0.225855943034583,0.0074612552509901,0.21123215146318206,0.24047973460598396,0
27,20000,5,stress,seqmar,0.2558505160746848,seq,0.25610878796168735,0.006294587140290052,0.24377162386916987,0.2684459520542048,1
28,20000,5,stress,seqmar,0.2558505160746848,full,0.25704042365506646,0.0033059146139670804,0.2505609500757264,0.26351989723440655,1
28,20000,5,stress,seqmar,0.2558505160746848,cc,0.2264630337992176,0.005445959482160869,0.21578914935291788,0.2371369182455173,0
28,20000,5,stress,seqmar,0.2558505160746848,seq,0.2630195514086318,0.005271393986067326,0.25268780904761884,0.2733512937696448,1
29,20000,5,stress,seqmar,0.2558505160746848,full,0.25823221502976357,0.0032798185423843357,0.25180388881086363,0.2646605412486635,1
29,20000,5,stress,seqmar,0.2558505160746848,cc,0.22281298269668015,0.006244426753013271,0.21057413115667575,0.23505183423668455,0
29,20000,5,stress,seqmar,0.2558505160746848,seq,0.2446813449031201,0.007726278831076661,0.22953811665969562,0.2598245731465446,1
30,20000,5,stress,seqmar,0.2558505160746848,full,0.25957665057336105,0.003463532597483805,0.2527882514230123,0.2663650497237098,1
30,20000,5,stress,seqmar,0.2558505160746848,cc,0.22088335229455142,0.005214398943798202,0.21066331816368325,0.23110338642541958,0
30,20000,5,stress,seqmar,0.2558505160746848,seq,0.25390511670128263,0.005111788819659993,0.24388619471817452,0.26392403868439074,1
31,20000,5,stress,seqmar,0.2558505160746848,full,0.25367598712793243,0.003326970867035447,0.24715524405092895,0.2601967302049359,1
