replicate,n,folds,design,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
1,10000,5,stress,seqmar,0.2558505160746848,full,0.2538139002564528,0.005023558721797908,0.24396790608750682,0.2636598944253988,1
1,10000,5,stress,seqmar,0.2558505160746848,cc,0.21538575515240763,0.007620924243450622,0.20044901810633625,0.230322492198479,0
1,10000,5,stress,seqmar,0.2558505160746848,seq,0.25822260644106554,0.007396266067664564,0.24372619132836731,0.27271902155376376,1
2,10000,5,stress,seqmar,0.2558505160746848,full,0.2496685293823948,0.0045647205261279975,0.2407218415516932,0.25861521721309644,1
2,10000,5,stress,seqmar,0.2558505160746848,cc,0.2228300310786745,0.008334598148835201,0.2064945188813433,0.2391655432760057,0
2,10000,5,stress,seqmar,0.2558505160746848,seq,0.255870037466177,0.007798386168771518,0.24058548143784952,0.27115459349450444,1
3,10000,5,stress,seqmar,0.2558505160746848,full,0.25303946926089504,0.004658301451643424,0.24390936618654327,0.2621695723352468,1
3,10000,5,stress,seqmar,0.2558505160746848,cc,0.21524070547136825,0.00786836035280757,0.19981900256248256,0.23066240838025395,0
3,10000,5,stress,seqmar,0.2558505160746848,seq,0.24855243545006162,0.008524153382069372,0.23184540182251034,0.2652594690776129,1
4,10000,5,stress,seqmar,0.2558505160746848,full,0.2603430103113798,0.004474234030132468,0.2515736727539167,0.2691123478688429,1
4,10000,5,stress,seqmar,0.2558505160746848,cc,0.22136846554139983,0.006996149288319137,0.20765626490582878,0.23508066617697088,0
4,10000,5,stress,seqmar,0.2558505160746848,seq,0.2543243858131809,0.0073668005430569195,0.23988572206749922,0.26876304955886254,1
5,10000,5,stress,seqmar,0.2558505160746848,full,0.25173425798724747,0.004672166419509179,0.242576980075232,0.2608915358992629,1
5,10000,5,stress,seqmar,0.2558505160746848,cc,0.21082544054186084,0.009167549256407394,0.19285737417280538,0.2287935069109163,0
5,10000,5,stress,seqmar,0.2558505160746848,seq,0.23619429615728826,0.012472166373400926,0.2117492992562309,0.2606392930583456,1
6,10000,5,stress,seqmar,0.2558505160746848,full,0.26245822518076567,0.004730662072197756,0.25318629789622843,0.2717301524653029,1
6,10000,5,stress,seqmar,0.2558505160746848,cc,0.2348799258081333,0.007938499565390982,0.2193207525686801,0.2504390990475865,0
6,10000,5,stress,seqmar,0.2558505160746848,seq,0.26779687479990366,0.008623677295929147,0.2508947778855868,0.28469897171422054,1
7,10000,5,stress,seqmar,0.2558505160746848,full,0.2585915527952143,0.004696697168743412,0.24938619549818597,0.2677969100922426,1
7,10000,5,stress,seqmar,0.2558505160746848,cc,0.23960088190629836,0.00863349101189448,0.22267955046213492,0.2565222133504618,1
7,10000,5,stress,seqmar,0.2558505160746848,seq,0.26980969551321426,0.011024764207870338,0.24820155472774214,0.2914178362986864,1
