replicate,n,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
22,2500,ccmar,0.2558505160746848,seq,0.31002909096538334,0.035164742190321195,0.24110746274671765,0.378950719184049,1
23,2500,ccmar,0.2558505160746848,full,0.2611640967820036,0.008901166077738438,0.24371813184922658,0.2786100617147806,1
23,2500,ccmar,0.2558505160746848,cc,0.24875273691564953,0.015995073064998824,0.21740296977816514,0.2801025040531339,1
23,2500,ccmar,0.2558505160746848,cc_ccproj,0.24875273691564967,0.015995073064998824,0.21740296977816528,0.2801025040531341,1
23,2500,ccmar,0.2558505160746848,seq,0.24357490560292552,0.01550367598086495,0.21318825905245153,0.2739615521533995,1
24,2500,ccmar,0.2558505160746848,full,0.2734427722670742,0.008632620915610342,0.25652314618029076,0.29036239835385763,0
24,2500,ccmar,0.2558505160746848,cc,0.25690299585290344,0.010460824804523204,0.2364001559874547,0.27740583571835215,1
24,2500,ccmar,0.2558505160746848,cc_ccproj,0.2569029958529034,0.01046082480452321,0.23640015598745465,0.27740583571835215,1
24,2500,ccmar,0.2558505160746848,seq,0.25636506947155824,0.010135863619079867,0.2364991418259519,0.2762309971171646,1
25,2500,ccmar,0.2558505160746848,full,0.24722817937901645,0.010597789186585596,0.22645689425756066,0.26799946450047224,1
25,2500,ccmar,0.2558505160746848,cc,0.22734220169096644,0.015573143438352977,0.19681940142571835,0.25786500195621453,1
25,2500,ccmar,0.2558505160746848,cc_ccproj,0.2273422016909664,0.015573143438352982,0.19681940142571827,0.2578650019562145,1
25,2500,ccmar,0.2558505160746848,seq,0.23336885561602816,0.014923679898858375,0.20411898049746138,0.2626187307345949,1
26,2500,ccmar,0.2558505160746848,full,0.2531067508635944,0.00948343254022126,0.23451956463494555,0.27169393709224327,1
26,2500,ccmar,0.2558505160746848,cc,0.2517029739808064,0.0118793325412391,0.22841991003960307,0.2749860379220097,1
26,2500,ccmar,0.2558505160746848,cc_ccproj,0.25170297398080627,0.011879332541239098,0.22841991003960296,0.2749860379220096,1
26,2500,ccmar,0.2558505160746848,seq,0.25432714426627956,0.011471663682304081,0.23184309660620742,0.2768111919263517,1
27,2500,ccmar,0.2558505160746848,full,0.25983217022153965,0.009868947060934101,0.2404893894167764,0.2791749510263029,1
27,2500,ccmar,0.2558505160746848,cc,0.23727609590977564,0.021982894387947684,0.1941904146334505,0.2803617771861008,1
27,2500,ccmar,0.2558505160746848,cc_ccproj,0.23727609590977572,0.021982894387947663,0.19419041463345063,0.28036177718610084,1
27,2500,ccmar,0.2558505160746848,seq,0.23995690319891713,0.02107590769708398,0.19864888317114202,0.2812649232266922,1
28,2500,ccmar,0.2558505160746848,full,0.2551999783244481,0.010630748996567485,0.2343640931624905,0.2760358634864057,1
28,2500,ccmar,0.2558505160746848,cc,0.27339466800198536,0.017717061763819545,0.23866986503302737,0.3081194709709434,1
28,2500,ccmar,0.2558505160746848,cc_ccproj,0.27339466800198514,0.017717061763819552,0.23866986503302712,0.30811947097094317,1
28,2500,ccmar,0.2558505160746848,seq,0.27418082153992734,0.01765664035326746,0.23957444235954656,0.30878720072030813,1
29,2500,ccmar,0.2558505160746848,full,0.2615650878585855,0.012160942678615725,0.23773007819044265,0.2854000975267284,1
29,2500,ccmar,0.2558505160746848,cc,0.2776117551456556,0.026698886647190456,0.22528289888984496,0.32994061140146624,1
29,2500,ccmar,0.2558505160746848,cc_ccproj,0.27761175514565567,0.026698886647190445,0.22528289888984504,0.3299406114014663,1
29,2500,ccmar,0.2558505160746848,seq,0.2783758344193567,0.025717172238561282,0.22797110304756327,0.3287805657911501,1
30,2500,ccmar,0.2558505160746848,full,0.24346498508601552,0.011156354923317499,0.2215989312375671,0.2653310389344639,1
30,2500,ccmar,0.2558505160746848,cc,0.2396445894844129,0.012005269678436742,0.21611469328998612,0.26317448567883966,1
30,2500,ccmar,0.2558505160746848,cc_ccproj,0.23964458948441278,0.012005269678436736,0.21611469328998603,0.26317448567883955,1
30,2500,ccmar,0.2558505160746848,seq,0.23835367444471903,0.01163298030115873,0.215553452021584,0.26115389686785406,1
31,2500,ccmar,0.2558505160746848,full,0.27678752171871174,0.009765880561181122,0.25764674754147693,0.29592829589594655,0
31,2500,ccmar,0.2558505160746848,cc,0.26232202751798595,0.017085058088757047,0.2288359289902474,0.2958081260457245,1
31,2500,ccmar,0.2558505160746848,cc_ccproj,0.26232202751798595,0.017085058088757033,0.22883592899024743,0.2958081260457245,1
31,2500,ccmar,0.2558505160746848,seq,0.261885242453057,0.01600025322688433,0.23052532238484294,0.2932451625212711,1
32,2500,ccmar,0.2558505160746848,full,0.246603943378124,0.00878111397605914,0.22939327624090677,0.2638146105153412,1
32,2500,ccmar,0.2558505160746848,cc,0.24957266225876445,0.0154617809476619,0.21926812846449956,0.27987719605302935,1
32,2500,ccmar,0.2558505160746848,cc_ccproj,0.24957266225876457,0.01546178094766189,0.21926812846449967,0.27987719605302946,1
32,2500,ccmar,0.2558505160746848,seq,0.24830207590347342,0.014851238822718788,0.21919418268514157,0.27740996912180527,1
