replicate,n,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
1716,2500,seqmar,0.2558505160746848,seq,0.2819989034988235,0.0186256315794608,0.24549333641376847,0.31850447058387854,1
1717,2500,seqmar,0.2558505160746848,full,0.25881442977060026,0.008923874278373177,0.24132395758242547,0.27630490195877505,1
1717,2500,seqmar,0.2558505160746848,cc,0.2326415580097172,0.017294462895584686,0.19874503360240692,0.2665380824170275,1
1717,2500,seqmar,0.2558505160746848,cc_ccproj,0.23653787459628603,0.016974178806572787,0.20326909546826027,0.2698066537243118,1
1717,2500,seqmar,0.2558505160746848,seq,0.2586476717526055,0.01285288553612698,0.23345647900438082,0.2838388645008302,1
1718,2500,seqmar,0.2558505160746848,full,0.25447507552721055,0.010087040572800363,0.23470483929392755,0.27424531176049355,1
1718,2500,seqmar,0.2558505160746848,cc,0.22948698663996667,0.012740118117733434,0.2045168139704229,0.2544571593095104,0
1718,2500,seqmar,0.2558505160746848,cc_ccproj,0.22932692741260308,0.012769283247439834,0.20429959213923035,0.25435426268597583,0
1718,2500,seqmar,0.2558505160746848,seq,0.2606528755380405,0.01688350500784816,0.22756181378985646,0.29374393728622455,1
1719,2500,seqmar,0.2558505160746848,full,0.25747463466117243,0.009720884575484043,0.23842205099535277,0.27652721832699206,1
1719,2500,seqmar,0.2558505160746848,cc,0.2318455885316599,0.020739241998928938,0.1911974211470987,0.2724937559162211,1
1719,2500,seqmar,0.2558505160746848,cc_ccproj,0.23306361933471356,0.020671240792039303,0.1925487318665613,0.27357850680286583,1
1719,2500,seqmar,0.2558505160746848,seq,0.26303002276991605,0.014387777794132462,0.23483049647585127,0.2912295490639808,1
1720,2500,seqmar,0.2558505160746848,full,0.2697363405822604,0.010017258149944457,0.25010287538452897,0.2893698057799919,1
1720,2500,seqmar,0.2558505160746848,cc,0.2319649530648953,0.0146306855621958,0.2032893362938614,0.2606405698359292,1
1720,2500,seqmar,0.2558505160746848,cc_ccproj,0.2319509371130467,0.01456312796024008,0.2034077308087279,0.26049414341736554,1
1720,2500,seqmar,0.2558505160746848,seq,0.2646072058696133,0.012870408123817265,0.23938166948059972,0.2898327422586269,1
1721,2500,seqmar,0.2558505160746848,full,0.2700816049704493,0.009686204820883705,0.251096992374639,0.2890662175662596,1
1721,2500,seqmar,0.2558505160746848,cc,0.23626069509890085,0.013246881376079607,0.21029728469431044,0.2622241055034913,1
1721,2500,seqmar,0.2558505160746848,cc_ccproj,0.23500540701060668,0.013217490877137696,0.20909960092543006,0.2609112130957833,1
1721,2500,seqmar,0.2558505160746848,seq,0.264124217963483,0.011186742492755615,0.24219860557335818,0.28604983035360787,1
1722,2500,seqmar,0.2558505160746848,full,0.24734695339205828,0.00968417697064145,0.22836631530968884,0.26632759147442775,1
1722,2500,seqmar,0.2558505160746848,cc,0.24347058116041853,0.02048127392377333,0.20332802191232346,0.2836131404085136,1
1722,2500,seqmar,0.2558505160746848,cc_ccproj,0.24171937852694386,0.020619330887432,0.20130623260226282,0.2821325244516249,1
1722,2500,seqmar,0.2558505160746848,seq,0.2757701620001573,0.01792599715125699,0.240635853196726,0.31090447080358863,1
1723,2500,seqmar,0.2558505160746848,full,0.2527081943553768,0.01018556427259105,0.23274485521888041,0.2726715334918732,1
1723,2500,seqmar,0.2558505160746848,cc,0.22029583018826826,0.01498454482138236,0.19092666201363265,0.24966499836290387,0
1723,2500,seqmar,0.2558505160746848,cc_ccproj,0.21898495819985814,0.014889288470098783,0.18980248904303704,0.24816742735667924,0
1723,2500,seqmar,0.2558505160746848,seq,0.2496185714748863,0.015159064147666372,0.21990735170612785,0.27932979124364476,1
1724,2500,seqmar,0.2558505160746848,full,0.2631560019391904,0.011095271570221079,0.24140966926286594,0.2849023346155149,1
1724,2500,seqmar,0.2558505160746848,cc,0.22532485005734715,0.02151163741818409,0.18316281546922214,0.26748688464547216,1
1724,2500,seqmar,0.2558505160746848,cc_ccproj,0.22326968712672152,0.021449450953709048,0.18122953576929346,0.2653098384841496,1
1724,2500,seqmar,0.2558505160746848,seq,0.24436028660853823,0.015907659574286123,0.21318184676461366,0.2755387264524628,1
1725,2500,seqmar,0.2558505160746848,full,0.24486883909613774,0.00865828234522115,0.2278989175315253,0.2618387606607502,1
1725,2500,seqmar,0.2558505160746848,cc,0.20867534833903015,0.011524407870961375,0.18608792396879592,0.23126277270926437,0
1725,2500,seqmar,0.2558505160746848,cc_ccproj,0.20803160906469184,0.011601366330243598,0.18529334888595878,0.2307698692434249,0
1725,2500,seqmar,0.2558505160746848,seq,0.24379392253798168,0.01083796237568383,0.2225519066158412,0.26503593846012213,1
1726,2500,seqmar,0.2558505160746848,full,0.2713185214741873,0.01037932500090064,0.2509754182885859,0.2916616246597887,1
1726,2500,seqmar,0.2558505160746848,cc,0.2521061108570584,0.01850693320191842,0.21583318831700976,0.2883790333971071,1
1726,2500,seqmar,0.2558505160746848,cc_ccproj,0.2519120733928553,0.01857724347662155,0.2155013452466454,0.2883228015390652,1
1726,2500,seqmar,0.2558505160746848,seq,0.2812316085554428,0.020876139742269477,0.24031512652436937,0.3221480905865163,1
1727,2500,seqmar,0.2558505160746848,full,0.26189008255676943,0.011039456946955836,0.24025314453185548,0.2835270205816834,1
1727,2500,seqmar,0.2558505160746848,cc,0.22988789392979989,0.019208533204419575,0.19223986065329576,0.26753592720630404,1
