replicate,n,folds,design,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
9,2500,5,stress,ccmar,0.2558505160746848,seq,0.23434310756624735,0.01436141926467674,0.20619524304060122,0.2624909720918935,1
10,2500,5,stress,ccmar,0.2558505160746848,full,0.24424962623168794,0.009507111158762393,0.2256160307634948,0.2628832216998811,1
10,2500,5,stress,ccmar,0.2558505160746848,cc,0.2597381789301058,0.01455927912047865,0.23120251621310167,0.28827384164710995,1
10,2500,5,stress,ccmar,0.2558505160746848,seq,0.2572761807525359,0.014055912328239401,0.22972709881933412,0.28482526268573766,1
11,2500,5,stress,ccmar,0.2558505160746848,full,0.25388000672769123,0.009610967728220721,0.23504285612380188,0.2727171573315806,1
11,2500,5,stress,ccmar,0.2558505160746848,cc,0.24012000693047109,0.012945090589992636,0.21474809559747715,0.265491918263465,1
11,2500,5,stress,ccmar,0.2558505160746848,seq,0.24363146953527412,0.012554221793967304,0.21902564696517038,0.26823729210537783,1
12,2500,5,stress,ccmar,0.2558505160746848,full,0.26832476009003414,0.01011364174438985,0.2485023865184892,0.28814713366157907,1
12,2500,5,stress,ccmar,0.2558505160746848,cc,0.2565262100269687,0.017204197745772115,0.22280660206235015,0.2902458179915872,1
12,2500,5,stress,ccmar,0.2558505160746848,seq,0.25729217925183356,0.018248492347749765,0.22152579147808926,0.29305856702557787,1
13,2500,5,stress,ccmar,0.2558505160746848,full,0.2664045658417791,0.009771378773928108,0.24725301536558084,0.28555611631797734,1
13,2500,5,stress,ccmar,0.2558505160746848,cc,0.276024881438128,0.01853463532777125,0.23969766372911258,0.31235209914714335,1
13,2500,5,stress,ccmar,0.2558505160746848,seq,0.2753078050194637,0.01951245723375984,0.2370640915914164,0.31355151844751106,1
14,2500,5,stress,ccmar,0.2558505160746848,full,0.24764713789971057,0.010163042978255819,0.2277279396889965,0.2675663361104247,1
14,2500,5,stress,ccmar,0.2558505160746848,cc,0.25607262098932365,0.015072151349795383,0.22653174717418795,0.28561349480445936,1
14,2500,5,stress,ccmar,0.2558505160746848,seq,0.25962211487103576,0.014145186916013153,0.23189805796106278,0.28734617178100874,1
15,2500,5,stress,ccmar,0.2558505160746848,full,0.26446380219187215,0.010145138376931769,0.24457969635491075,0.2843479080288336,1
15,2500,5,stress,ccmar,0.2558505160746848,cc,0.27993166556951926,0.02389675137008366,0.23309489353664709,0.32676843760239144,1
15,2500,5,stress,ccmar,0.2558505160746848,seq,0.27622022776408867,0.02311005822183349,0.23092534596867126,0.3215151095595061,1
16,2500,5,stress,ccmar,0.2558505160746848,full,0.2469527946168512,0.010472053933407024,0.22642794606321243,0.26747764317049,1
16,2500,5,stress,ccmar,0.2558505160746848,cc,0.27291280658048656,0.019996346728180802,0.23372068717087685,0.31210492599009626,1
16,2500,5,stress,ccmar,0.2558505160746848,seq,0.27619956494405423,0.020919464115781373,0.2351981687012447,0.31720096118686375,1
17,2500,5,stress,ccmar,0.2558505160746848,full,0.2637507151046503,0.00946346666904153,0.24520266126443369,0.28229876894486694,1
17,2500,5,stress,ccmar,0.2558505160746848,cc,0.25060967790700966,0.02013850458327009,0.21113893422130547,0.29008042159271386,1
17,2500,5,stress,ccmar,0.2558505160746848,seq,0.24583058040839934,0.02504332609935172,0.196746563200578,0.29491459761622063,1
18,2500,5,stress,ccmar,0.2558505160746848,full,0.2639531359420369,0.00861825599826147,0.24706166457589812,0.2808446073081757,1
18,2500,5,stress,ccmar,0.2558505160746848,cc,0.26375819727191135,0.0184355866457188,0.2276251114124349,0.2998912831313878,1
18,2500,5,stress,ccmar,0.2558505160746848,seq,0.2663090325460488,0.017210084896197284,0.2325778859786254,0.30004017911347225,1
19,2500,5,stress,ccmar,0.2558505160746848,full,0.2653564948327257,0.011035058687603438,0.24372817723773715,0.2869848124277143,1
19,2500,5,stress,ccmar,0.2558505160746848,cc,0.26988861398421093,0.026431847829356175,0.21808314419382963,0.32169408377459224,1
19,2500,5,stress,ccmar,0.2558505160746848,seq,0.2531729333390228,0.030573996505075387,0.19324900132562156,0.31309686535242404,1
20,2500,5,stress,ccmar,0.2558505160746848,full,0.24825877021549728,0.008699562749962508,0.23120794054432453,0.26530959988667,1
20,2500,5,stress,ccmar,0.2558505160746848,cc,0.268089899268711,0.013221172899545844,0.24217687655222417,0.2940029219851979,1
20,2500,5,stress,ccmar,0.2558505160746848,seq,0.2668807676818951,0.012777605113594966,0.24183712185057415,0.2919244135132161,1
