replicate,n,folds,design,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
1,5000,5,stress,ccmar,0.2558505160746848,full,0.25391879886004,0.006457044430184178,0.24126322433030403,0.2665743733897759,1
1,5000,5,stress,ccmar,0.2558505160746848,cc,0.25567939901288445,0.018624767207554172,0.21917552606563562,0.2921832719601333,1
1,5000,5,stress,ccmar,0.2558505160746848,seq,0.25487283000346145,0.018204023381550985,0.21919359980189645,0.29055206020502644,1
2,5000,5,stress,ccmar,0.2558505160746848,full,0.2703943359571464,0.006417187239827226,0.25781688008503506,0.28297179182925775,0
2,5000,5,stress,ccmar,0.2558505160746848,cc,0.23983124381242596,0.012530493787035149,0.21527192728133415,0.26439056034351777,1
2,5000,5,stress,ccmar,0.2558505160746848,seq,0.24090058746967802,0.012200023407903516,0.2169889809796415,0.2648121939597145,1
3,5000,5,stress,ccmar,0.2558505160746848,full,0.251422764237648,0.0062745299439232564,0.23912491152764026,0.2637206169476557,1
3,5000,5,stress,ccmar,0.2558505160746848,cc,0.2524038648590378,0.016667762091274966,0.21973565145725688,0.28507207826081876,1
3,5000,5,stress,ccmar,0.2558505160746848,seq,0.2552643045472317,0.017719649497482243,0.22053442971349324,0.28999417938097016,1
4,5000,5,stress,ccmar,0.2558505160746848,full,0.2485224293774153,0.006156025009512619,0.23645684207084272,0.2605880166839879,1
4,5000,5,stress,ccmar,0.2558505160746848,cc,0.26583621781244937,0.014601334299860888,0.23721812845849266,0.2944543071664061,1
4,5000,5,stress,ccmar,0.2558505160746848,seq,0.2626489499172836,0.014854018160522476,0.23353560929695566,0.29176229053761155,1
5,5000,5,stress,ccmar,0.2558505160746848,full,0.25580744938089944,0.006874693162041401,0.2423332983785345,0.2692816003832644,1
5,5000,5,stress,ccmar,0.2558505160746848,cc,0.23220910414383278,0.020463448630850967,0.1921014818278794,0.27231672645978616,1
5,5000,5,stress,ccmar,0.2558505160746848,seq,0.2298180901564958,0.021704166460164286,0.1872787055801116,0.27235747473287997,1
6,5000,5,stress,ccmar,0.2558505160746848,full,0.2510187647317737,0.006897345899014437,0.23750021518079037,0.26453731428275706,1
6,5000,5,stress,ccmar,0.2558505160746848,cc,0.26498397882847785,0.01449354450336448,0.23657715359355502,0.2933908040634007,1
6,5000,5,stress,ccmar,0.2558505160746848,seq,0.2638365013441064,0.014227060087938309,0.23595197596586007,0.2917210267223527,1
7,5000,5,stress,ccmar,0.2558505160746848,full,0.2480661627044109,0.006265747520234427,0.23578552322853027,0.26034680218029155,1
7,5000,5,stress,ccmar,0.2558505160746848,cc,0.24877820392889913,0.009984880873474978,0.22920819702696532,0.26834821083083293,1
7,5000,5,stress,ccmar,0.2558505160746848,seq,0.24539460796806553,0.009905256497328159,0.22598066197567096,0.2648085539604601,1
8,5000,5,stress,ccmar,0.2558505160746848,full,0.24427655973483542,0.006618648673228888,0.23130424670898297,0.25724887276068786,1
8,5000,5,stress,ccmar,0.2558505160746848,cc,0.26680760275670395,0.01406080910866487,0.23924892331022807,0.29436628220317984,1
8,5000,5,stress,ccmar,0.2558505160746848,seq,0.27071077005727723,0.014184268228674038,0.24291011518202038,0.2985114249325341,1
9,5000,5,stress,ccmar,0.2558505160746848,full,0.26356359064416474,0.006758752712925341,0.25031667874641866,0.2768105025419108,1
9,5000,5,stress,ccmar,0.2558505160746848,cc,0.2719915732765743,0.014192031058676136,0.24417570353409523,0.2998074430190534,1
9,5000,5,stress,ccmar,0.2558505160746848,seq,0.26850690564190643,0.014983898829708398,0.2391390035876861,0.29787480769612673,1
10,5000,5,stress,ccmar,0.2558505160746848,full,0.26137204760512484,0.0066299144673356274,0.24837765402856596,0.27436644118168374,1
10,5000,5,stress,ccmar,0.2558505160746848,cc,0.2581782574295994,0.013629419383897516,0.23146508630696816,0.2848914285522306,1
10,5000,5,stress,ccmar,0.2558505160746848,seq,0.2572678579163377,0.012478089424046353,0.23281125204933673,0.2817244637833387,1
11,5000,5,stress,ccmar,0.2558505160746848,full,0.2613405312271433,0.006725228095391606,0.24815932637235885,0.27452173608192776,1
11,5000,5,stress,ccmar,0.2558505160746848,cc,0.2779861458269877,0.014511312174809601,0.2495444965959433,0.30642779505803214,1
11,5000,5,stress,ccmar,0.2558505160746848,seq,0.2787462645927849,0.01569799607798089,0.24797875765049132,0.3095137715350785,1
12,5000,5,stress,ccmar,0.2558505160746848,full,0.2466862922649093,0.0063614049069040165,0.23421816775630105,0.2591544167735175,1
