replicate,n,folds,design,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
32,2500,5,bounded,seqmar,0.15,full,0.14906013132765866,0.006647588820949215,0.1360310966545671,0.1620891660007502,1
32,2500,5,bounded,seqmar,0.15,cc,0.15668808353413874,0.008248854507083117,0.14052062578654492,0.17285554128173256,1
32,2500,5,bounded,seqmar,0.15,seq,0.1390072452262345,0.008756296840593474,0.12184521878072943,0.15616927167173958,1
33,2500,5,bounded,seqmar,0.15,full,0.1528519158093205,0.006812515251732887,0.1394996312717942,0.1662042003468468,1
33,2500,5,bounded,seqmar,0.15,cc,0.16668696969087024,0.008607073613813753,0.14981741539551027,0.1835565239862302,1
33,2500,5,bounded,seqmar,0.15,seq,0.15863278377586115,0.00934386483902278,0.14031914521496636,0.17694642233675595,1
34,2500,5,bounded,seqmar,0.15,full,0.1433503211560828,0.006636817484163908,0.13034239791515578,0.1563582443970098,1
34,2500,5,bounded,seqmar,0.15,cc,0.1477851760684297,0.008363256077558877,0.13139349536292858,0.16417685677393082,1
34,2500,5,bounded,seqmar,0.15,seq,0.14557887289244986,0.012423907377356387,0.12122846188556986,0.16992928389932987,1
35,2500,5,bounded,seqmar,0.15,full,0.15507439323940375,0.006765129968918891,0.14181498214959015,0.16833380432921735,1
35,2500,5,bounded,seqmar,0.15,cc,0.16492937897423005,0.0077731361177071885,0.14969431213659645,0.18016444581186364,1
35,2500,5,bounded,seqmar,0.15,seq,0.1596770635605903,0.009017272098871956,0.14200353500800336,0.17735059211317725,1
36,2500,5,bounded,seqmar,0.15,full,0.13825523636105885,0.006688162922131111,0.12514667791094572,0.151363794811172,1
36,2500,5,bounded,seqmar,0.15,cc,0.14051010671899458,0.008239511267861096,0.12436096138377488,0.1566592520542143,1
36,2500,5,bounded,seqmar,0.15,seq,0.13918350784152625,0.009460412280674934,0.12064144049250294,0.15772557519054956,1
37,2500,5,bounded,seqmar,0.15,full,0.15501025074124103,0.006783968452075151,0.1417139169029178,0.16830658457956427,1
37,2500,5,bounded,seqmar,0.15,cc,0.16445906276560887,0.008125704007719772,0.14853297556144535,0.1803851499697724,1
37,2500,5,bounded,seqmar,0.15,seq,0.16398632945087047,0.00940708978895157,0.1455487722651909,0.18242388663655004,1
38,2500,5,bounded,seqmar,0.15,full,0.14124264141059004,0.006613705030779662,0.12828001774589054,0.15420526507528953,1
38,2500,5,bounded,seqmar,0.15,cc,0.14614325605164266,0.008054571064364314,0.13035658685457016,0.16192992524871516,1
38,2500,5,bounded,seqmar,0.15,seq,0.14267064367037113,0.009371339833180956,0.12430315511045087,0.1610381322302914,1
39,2500,5,bounded,seqmar,0.15,full,0.15233821688234542,0.006446086497424251,0.13970411950616393,0.1649723142585269,1
39,2500,5,bounded,seqmar,0.15,cc,0.16086279167785525,0.007959318842237101,0.1452628134055995,0.176462769950111,1
39,2500,5,bounded,seqmar,0.15,seq,0.15423705717667235,0.008645943835043248,0.13729131864763147,0.17118279570571324,1
40,2500,5,bounded,seqmar,0.15,full,0.14717495053548243,0.0065711548454704775,0.13429572370152443,0.16005417736944044,1
40,2500,5,bounded,seqmar,0.15,cc,0.1479986271885231,0.008115603459010936,0.132092336696053,0.16390491768099322,1
40,2500,5,bounded,seqmar,0.15,seq,0.15520357881145133,0.009458749871664262,0.1366647697242165,0.17374238789868615,1
41,2500,5,bounded,seqmar,0.15,full,0.16009918551851005,0.006678705075759451,0.14700916410665668,0.1731892069303634,1
41,2500,5,bounded,seqmar,0.15,cc,0.16857672225101009,0.008660550271589499,0.15160235563239607,0.1855510888696241,0
41,2500,5,bounded,seqmar,0.15,seq,0.17525406486220144,0.011627669147196856,0.15246425210954803,0.19804387761485484,0
42,2500,5,bounded,seqmar,0.15,full,0.16204254923337685,0.006666744948813348,0.14897596923958836,0.17510912922716534,1
42,2500,5,bounded,seqmar,0.15,cc,0.1667561262274408,0.00821947839083155,0.15064624460970572,0.18286600784517587,0
