replicate,n,scenario,psi,estimator,estimate,se,ci_lo,ci_hi,covered
19,2500,seqmar,0.2558505160746848,cc_ccproj,0.21881781377203532,0.015327656783137633,0.1887761585096945,0.24885946903437614,0
19,2500,seqmar,0.2558505160746848,seq,0.254265645410241,0.01611446248800741,0.22268187930352476,0.2858494115169572,1
20,2500,seqmar,0.2558505160746848,full,0.260835024794039,0.010554067032342816,0.24014943352022558,0.2815206160678525,1
20,2500,seqmar,0.2558505160746848,cc,0.24629351759596813,0.023676878275017365,0.19988768891059525,0.292699346281341,1
20,2500,seqmar,0.2558505160746848,cc_ccproj,0.24652453745207267,0.023125892913119717,0.20119862023202795,0.2918504546721174,1
20,2500,seqmar,0.2558505160746848,seq,0.2753332641996503,0.01820762895991861,0.23964696719434136,0.31101956120495927,1
21,2500,seqmar,0.2558505160746848,full,0.2510283518958805,0.009434199553692612,0.23253766054767916,0.2695190432440819,1
21,2500,seqmar,0.2558505160746848,cc,0.20034341529098432,0.020128507835685903,0.16089226487050767,0.23979456571146096,0
21,2500,seqmar,0.2558505160746848,cc_ccproj,0.20307660833783503,0.01963591741378664,0.16459091740341034,0.24156229927225972,0
21,2500,seqmar,0.2558505160746848,seq,0.25140584059798887,0.015162102568781073,0.22168866563327572,0.281123015562702,1
22,2500,seqmar,0.2558505160746848,full,0.26921107769586544,0.022518711000785525,0.22507521515605988,0.313346940235671,1
22,2500,seqmar,0.2558505160746848,cc,0.35823790220984103,0.09761003338968371,0.16692575223630882,0.5495500521833733,1
22,2500,seqmar,0.2558505160746848,cc_ccproj,0.3549759344489756,0.09766109215475413,0.1635637111348103,0.546388157763141,1
22,2500,seqmar,0.2558505160746848,seq,0.332688884605586,0.05813334056713398,0.2187496307930021,0.44662813841816984,1
23,2500,seqmar,0.2558505160746848,full,0.2529261052016471,0.009823129337182414,0.23367312548529076,0.27217908491800347,1
23,2500,seqmar,0.2558505160746848,cc,0.22676928511233346,0.01645189129510812,0.19452417069635353,0.2590143995283134,1
23,2500,seqmar,0.2558505160746848,cc_ccproj,0.22404466136914367,0.016408472182157977,0.19188464685078668,0.2562046758875006,1
23,2500,seqmar,0.2558505160746848,seq,0.24330437650448147,0.013335291679290442,0.21716768508973555,0.2694410679192274,1
24,2500,seqmar,0.2558505160746848,full,0.2525397455439483,0.008910521102341286,0.23507544509987524,0.27000404598802136,1
24,2500,seqmar,0.2558505160746848,cc,0.2395624632888852,0.017064329701139642,0.20611699165433434,0.27300793492343606,1
24,2500,seqmar,0.2558505160746848,cc_ccproj,0.23862410490820904,0.017098908204326226,0.20511086065277317,0.2721373491636449,1
24,2500,seqmar,0.2558505160746848,seq,0.2559960564348851,0.013223337482956465,0.2300787912128719,0.2819133216568983,1
25,2500,seqmar,0.2558505160746848,full,0.25794900672043825,0.009696436206876803,0.23894434097656952,0.27695367246430697,1
25,2500,seqmar,0.2558505160746848,cc,0.25320811152845124,0.020004089366952225,0.21400081682570424,0.29241540623119827,1
25,2500,seqmar,0.2558505160746848,cc_ccproj,0.2525953807549544,0.020101930212538952,0.21319632151864049,0.29199443999126834,1
25,2500,seqmar,0.2558505160746848,seq,0.2765550311618351,0.015841505843626823,0.24550625024744574,0.3076038120762245,1
26,2500,seqmar,0.2558505160746848,full,0.2493219545520601,0.008685599059986455,0.2322984932103317,0.2663454158937885,1
26,2500,seqmar,0.2558505160746848,cc,0.22597523556111446,0.016784050737424755,0.193079100601069,0.25887137052115994,1
26,2500,seqmar,0.2558505160746848,cc_ccproj,0.22300195198179526,0.016591257387010717,0.19048368504502014,0.2555202189185704,0
26,2500,seqmar,0.2558505160746848,seq,0.25691063564185096,0.013544165916145354,0.23036455824557112,0.2834567130381308,1
27,2500,seqmar,0.2558505160746848,full,0.24664140670949883,0.010163647282178206,0.22672102408486114,0.2665617893341365,1
27,2500,seqmar,0.2558505160746848,cc,0.23336513588969757,0.01581375995608182,0.2023707359156155,0.26435953586377964,1
27,2500,seqmar,0.2558505160746848,cc_ccproj,0.23501271149454064,0.015576887347761343,0.20448257330169076,0.2655428496873905,1
27,2500,seqmar,0.2558505160746848,seq,0.2618793352492928,0.014052818899080312,0.23433631632583157,0.289422354172754,1
28,2500,seqmar,0.2558505160746848,full,0.24723875087682437,0.009283716391783728,0.22904300110624412,0.2654345006474046,1
28,2500,seqmar,0.2558505160746848,cc,0.2191105529328551,0.016302301528130166,0.1871586290726077,0.2510624767931025,0
28,2500,seqmar,0.2558505160746848,cc_ccproj,0.2219887951466021,0.01611954508235353,0.19039506733801945,0.25358252295518474,0
28,2500,seqmar,0.2558505160746848,seq,0.24576845526881183,0.014716480061056202,0.21692468436993986,0.2746122261676838,1
29,2500,seqmar,0.2558505160746848,full,0.25939120151671946,0.01071347173537712,0.23839318276599247,0.28038922026744645,1
29,2500,seqmar,0.2558505160746848,cc,0.2458491679768672,0.014469459117535414,0.21748954923072308,0.27420878672301136,1
29,2500,seqmar,0.2558505160746848,cc_ccproj,0.24688726096056754,0.014840380910782335,0.21780064885857844,0.27597387306255666,1
29,2500,seqmar,0.2558505160746848,seq,0.2775054438121242,0.013178364468354022,0.251676324079008,0.30333456354524047,1
30,2500,seqmar,0.2558505160746848,full,0.25714999472551103,0.010129989370264138,0.23729558039601975,0.27700440905500234,1
30,2500,seqmar,0.2558505160746848,cc,0.22021968453597682,0.020018306741453388,0.1809845242912528,0.2594548447807008,1
30,2500,seqmar,0.2558505160746848,cc_ccproj,0.22073722910022506,0.020004152396861513,0.1815298108611259,0.2599446473393242,1
30,2500,seqmar,0.2558505160746848,seq,0.25116395174299133,0.01563148339241194,0.22052680726892793,0.28180109621705474,1
31,2500,seqmar,0.2558505160746848,full,0.24754786810743626,0.009704927261782383,0.22852656020176187,0.26656917601311064,1
31,2500,seqmar,0.2558505160746848,cc,0.2216479915603495,0.017289863891045643,0.1877604810363005,0.2555355020843985,0
31,2500,seqmar,0.2558505160746848,cc_ccproj,0.2201788620499161,0.01740691986432912,0.1860619260340562,0.254295798065776,0
31,2500,seqmar,0.2558505160746848,seq,0.24301302398418334,0.01378912648922454,0.215986832687036,0.2700392152813307,1
32,2500,seqmar,0.2558505160746848,full,0.25209960157588873,0.009284961023832732,0.23390141237131842,0.270297790780459,1
32,2500,seqmar,0.2558505160746848,cc,0.2134496266240951,0.019876124541113514,0.17449313837127992,0.25240611487691034,0
32,2500,seqmar,0.2558505160746848,cc_ccproj,0.21407794462052174,0.019474450789967256,0.17590872245348832,0.25224716678755515,0
